text,label
中信会诱多设套？,0
何止俩波。全年贯穿数字经济,0
看了你的评论 感觉得跑了,0
哪还有跌的纸？你真是太牛了！,0
说反了吧,0
乌克兰升级,0
这股完了,0
他跟啥都有关联，盈利能力差,0
高手在股民中,0
正股四十多亿封单 怕是要秒封20,0
能,0
啥时候评论区骂声一片的时候，说他是垃圾股的时候，你就可以补仓了,1
天士力与国台酒同属大股东的，问题是大股东拿天士力（上市公司）的钱买自己的酒，等于把上市公司的钱，放进自己腰包。,0
你老师呢,0
低开？你怕不是傻吧，一字的买不到，只能抢这只了！,0
人才啊哈哈哈好哒,0
哈哈 仙人指锤子,0
周线级别已止跌回升了，必涨，所以你至少拿个几周必赚。,0
14今天割肉跑了亏了40多个点[流泪]7[流泪]7,0
就说服不服[捂脸]18,0
开会跌的最惨,0
看看高点的数字，20.88,0
那是跌停处交易 一会儿就好了,0
现在就是高点,0
肯定流拍啊，不是早就说好给抵安了，公司都成立了,0
明天一字板才有希望<br />,0
本来想卖了，看了你的忠告，再过半年,0
看新闻，俄美要会谈,0
300<br />,0
快涨，涨到贰佰元我就发财了[龇牙]8[色]4,0
跌死吸筹,0
纯碱2800建议短线朋友全部出掉。我们中线继续带,0
怕什么低开加仓做T 最多两天就给你解套出来,0
天天疯啊,0
脑袋被门夹了,0
五年前，我也是这么想的，到现在还没解套。,0
三只乌鸦，好快跑吧,0
水土不服就服你,0
我相信这故事是真的[可爱]2,0
[笑哭]我竟然看完了,0
要是再连续过不掉压力位，估计就只能往下走走，等一等再来一波了,0
已经委托跌停板卖出,0
集合竞价在48.6纠结,0
好文采,0
要是有参与东奥早就有好几个涨停板了,0
你是动煤吧那个捡钱哥吗？,0
吹牛不用负责任的。,0
请问这个跟比克有关联吗,0
大概率会涨，,0
辛苦了！,0
16元以下买入确实可以的。,0
你家里人要起飞？？,1
放心，等我大A开盘，带它飞,0
语句不通顺,0
请问明天还能买吗？我上周5收盘卖，今天又追，收盘又急着卖了[流泪]7,0
帅不过3秒[捂脸]18[捂脸]18[捂脸]18[捂脸]18[捂脸]18,0
涨停开，，，，,0
什么意思,0
想多了,0
估计今晚公布,0
你可以选择不买的嘛,0
我九安19买的，还亏钱出来呢,0
多数人看好英洛华，此股在打压中前行，买了会跌，但要坚信，最终会赢的多。我觉得它不太稳，有信心的人可以持股。,0
凡是股托推荐的，都不能买。特别是高价股，大盘股。,0
可以融券啊,0
吃到肉的可以点个赞,0
撑死最多5块，也不看看港股。,0
周五就出场了,0
买上一万的一天就回本了,0
[可爱]2,0
102天了,0
卖了的呵呵,0
今年必上100,0
"嗨，呵呵呵呵[c龇牙]"" src=""//i.thsi.cn/sns/circle/wapcircle/img2/discuss/emoji/n2[c龇牙]"" src=""//i.thsi.cn/sns/circle/wapcircle/img2/discuss/emoji/n2[c龇牙]"" src=""//i.thsi.cn/sns/circle/wapcircle/img2/discuss/emoji/n2",0
四维图新(002405.SZ)今天成交量为5261.21万股。,0
说明原地爆炸,0
会大涨,0
利空是低吸，利好是找接盘，你应该是新来的吧,0
谁tm给你的自信 庄都不敢这么定,0
今天又完了,0
s,0
感觉脑子多少有点（ ）,1
是的太牛逼了，前无古人后无来者[痛苦]3[痛苦]3[痛苦]3,0
比如通策医疗就很优秀是吧[龇牙]8,0
他一来大家赶快卖吧，他又想忽悠韭菜买股,1
全是国家的，不是联想地？,0
泓联是干啥啥不行，下跌第一名！,1
你哭个求  我是九安医疗第一个涨停前一天11.12跑的   你这个渣渣,0
继续幻想！,1
这样的上层公司搞职业教育也是搞高端的,0
还好3个多点抛了。,0
然后你买入是吗<br />,0
你这是瞎遍乱改啊、忽悠讲点真话,1
雷毛线，你就是雷，赶快炸吧。,1
我走了也不后悔，不想买垃圾股！不过我挣了几毛走的,0
有才,0
不可能到六元的，想多了，即使反弹，估计最多也到三块,0
坚持坚持，加油,0
真是羡慕。,0
来利空了。取消会晤,0
你想多了吧……这是万年虾子，不会涨的,0
解禁好不好？,0
全职与兼职的区别,0
牛B,0
再次启动等回本模式,0
我也是觉得怎么发行的，望清查,0
这么收放自如吗,0
发电煤炭不计数,0
自己被套那么久了还在这吠 还在这看空 魔怔了？,0
憨批一个，所以说你就是韭菜一个。那你说才3倍多就够了？？憨批一个。主线加龙头企业。3倍就开始走下坡了？？憨批，下周再看。,1
俄乌大战跟我们有什么关系,0
熊样的公司熊样的董事长,0
你这牛逼把自己都吹激动了吧,0
有多少手锁仓？,0
如果听机构的预测散户肯定稳赚，为啥要听机构的呢，机构是为大户服务的，没经验的散户散户，听有经验的散户就可以了,0
请你吃肉喝酒,0
股是好股，就是买不进去啊！,0
老师推荐的就要卖，忽悠接盘呢,0
周几能买进啊，小孔[吃瓜]15,0
香港疫情靠中药,0
16.5的本[痛苦]3,0
最近几天将去贵绳玩了！汇通改成一般关注了，感觉三天内汇通不好做了，今天11.96卖了后先不做了。,0
你卖了这只票，天呐，这么强势的票你都买，我都懒得挂单。肯定买不进去[吃瓜]15,0
加不加呢，升,0
聪明人,0
你今天能买进去，算你厉害,0
天齐锂业,0
国际上的开盘时间和中国的不一样，黄金是全球的,0
不坑人赚谁的钱呢。,0
低开就该跑了，凡是给你机会上去了基本都是要割你了,0
得劲了吗,0
周五没过夜亏了[吐血]11,0
看你股龄??,0
等着被活埋,0
佳力图偏贵了，该走了,0
高开是架空的好时机,0
发跌定的也个猪脑,1
抄底，今天大反转,0
应该站上半年线更重要吧,0
你这顶部怎么看出来的，指点一下,0
纯坑，跑吧,0
这股盘子太大，也看好它，但是应该没机会涨这么多吧,0
因为你这种垃圾出现在股吧,1
现在奥运会都是利空概念，何况亚运会呢！谁敢去啊……呵呵,0
空头支票的利好意义不大,0
亏了不少吧，亏的人都傻了,0
跌不下去是吧？这周把你脸打肿,0
同感<br />,0
谁没做过韭菜?,0
有价无市；大跌也难；空还需要时间,0
明显是假北上，掩护出货的，现在出的差不多了越是反弹假北上越是要出货,0
留,0
你踏空了吧？天天唱空有意义吗？,0
让他能滚多远滚多远,1
还会有机会的,0
只有2厘米,0
你个托,1
这股票可以超过茅台，上五千一股,0
不送！,0
晕,0
早卖早解脱,0
哈哈哈哈,0
8999了,0
美盛文化00269933 今天会低开。4.9都可能会到，但随后会有惊喜。今天是个好日子。,0
再拿三年能上天,0
龙头,0
抄袭别人的文案，人家???线低位，天齐???线高位；莫害人…[捂脸]18[捂脸]18[捂脸]18,0
我挂跌停出货，你来接盘吧,1
6块钱涨上来的，你会去接盘吗,0
不是可能，是肯定,0
跑吧 主要是浪费行情,0
是的，看看金辰和天齐之前翻多少倍的走势,0
听老板忠告，我等着解套呢,0
没有波动反弹的力气的股，股价又不是最低的，现在只能算半山腰短期应该还是走直线,0
哪里来的外资,0
4倍股还指着主力给你拉升，不当韭菜都不行啊[龇牙]8[龇牙]8,0
湘军大势已去！,0
....,0
白马股，应该有个市值修复过程。目前营收利润比例高于市值。参考其他股，南兴的市值在80亿--120亿之间比较合理。,0
3850饲料选择玉米了,0
今年趋势，是30以内的,0
天时地利人和，但老庄不愿意拉升，很简单,0
说你有，你就有。,0
智能这两个字值钱,0
我5元的成本，还在[可爱]2,0
嘴下留德,0
就这点出息，这几手够庄家塞牙缝么,1
我可以骂你吗？就你一天再这里瞎逼逼,1
这是买了多少啊，逼疯了？,1
酒蒙子,1
你确定，打脸可就不好了,1
说明割你韭菜,0
东莞证券，上市了,0
在山顶上的我，这两个月还有机会翻本吗？,0
完了，又得跌了<br />,0
扯的没边了 空仓就对了,1
天齐锂业，找机会买1手,0
无脑黑,0
肯定还会回1.9以下,0
马上跌停,0
活久见,0
你还活着吗,1
以后挖掘到大牛告诉我一声哈,0
放心持股待涨停板,0
准备10点半了,0
资金硬炒的，吸引你来接盘的，你看你不就来关注它了吗,0
这个股票你不是天天都在推荐吗？打脸了吧,1
烂烦，起名是高手,0
??????,0
要涨早涨了，天天开盘不红不绿的,1
这是主板的，第一天44,0
疯癫了，刷屏？,0
你觉得今天可能开板吗,0
早就可以了,0
什么时候上市啊,0
哈哈买时间长了就可以习惯了，不管是谁买了，都跑不掉，不管你在什么价位，它一直陪伴着你。不要拿它当茅台永远陪着你挣钱，他是来锁住你的,0
搞不懂这些人这么早就卖,0
跟你大爷先学做人，没家教的皮害,1
著名作家吗？,0
打一个板进的,0
你信能买到吗？,0
老乡别走，它有,0
业绩亏损，面临退市风险！跌起来吓死人,0
从最近3年的年度表现来看，2020年是以“两瓶酒”为代表的大消费表演的一年。2021年是以宁德时代为代表的新能源表现的一年。显而易见三大板块中主要的两大板块在过去两年里都轮番表演过了。水皮想现在无论如何，即便从保守的角度来讲，如果有结构性机会，也只可能是大金融板块。大盘指数已经走坏，注定今年是震荡调整行情，高估值版块风险加大，主力资金调仓换股到低估值滞涨的银行金融版块，江浙地区的银行受益于当地经济发展，发展空间巨大，具有涨停基因的小市值紫金银行底部已出现，目前月线金叉，趋势处于上升通道，布局建仓时机，未来可期，正在酝酿大行情，全面注册制后银行股也会有20cm大长腿,0
就这？不知道的以为你能控制资本市场呢,0
我22.6,0
说出这种话的人应该是被市场无数个跌停板教育的[龇牙]8,0
一切都在这个故事里。您费心了。好人一生平安,0
你先买100股，把眼睛睁开,1
坚定持有,0
放心，有你在……不会让他到8.5的,0
打脸了吧，早上发完下午就68了。。何必呢,1
有机会请你喝酒??,0
机会应该有，就看你跟不跟！,0
结果出来了，主力一波洗，哈哈,0
能看到20元,0
这么大的盘子，你想开多少？,0
融券做空,0
那你跑来干嘛？,0
恒立实业括弧里面应该是(跟风砸毛),0
礼拜一向上反应时，监管部门回复说正准备对苹果进行调查，今天就跌了，给力，等待暴跌7000,0
开始继续下跌开始了，不信走着看,0
去转债,0
1000+，甚至超过茅台3000+，最后上天成仙，人间无价,0
94买个200手，等99再卖，没1个点懒得玩,0
反正今天大数据板块那么牛,0
你被我们嘲笑了,0
收盘前做出一个判断,0
希望突破1.83,0
不要拦着我，这股要超过茅台是元宇宙茅??????,0
里面有操盘的吗？,0
历害。,0
对，减持之前肯拉一波再减持。,0
有什么消息了吗,0
没有可比性，标榜机构拿了超过百分之51的筹码,0
大哥你历害,0
今天大跌，因为看涨的人多,0
长点脑子,1
不可能的，华友不让。<br />,0
人才啊[可爱]2,0
做个人吧,1
18.76被拿捏的死死的,0
再性你一次，，不会亏吧,1
搞笑，打脸了啊啊啊,1
你就是牛身上的B，简称牛笔,1
跌停。的人呢,0
三个板有没有,0
看来能回来,0
吃不到葡萄吧，哈哈哈,1
都两个涨停了,0
三年[龇牙]8[龇牙]8[龇牙]8[龇牙]8[龇牙]8,0
20的时候记得过来打脸,1
看一下会不会回调一点，我再买吧,0
时间换空间,0
这决心庄家都怕了[龇牙]8,0
新冠口服液是不是玻璃瓶装的,0
国资大股东解禁，应该不会卖的,0
别吓姐噢，[可爱]2[可爱]2[可爱]2,0
想多了,0
最近半年来看，最高是44%,0
我75,0
香港要建方舱了，酸葡萄只有追高的命,0
差不多,0
你能不能标点符号整明白 能不能把这七拼八凑的码这么多字能否少点 比如 等等之类 来点省略号…….信你 梅一生,0
亚辉龙…,0
甘肃的风好大,0
果然是好韭菜[棒]27[棒]27[棒]27[棒]27[棒]27[棒]27,1
主力玩的真悠闲,0
截个图看看,0
不看看背靠着谁？河南农投！！,0
涨停板,0
你太有才了！,0
傻啦吧唧,1
小姐姐明天怎么操作,0
国台酒和天士力是两个独立的公司，没有啥关系,0
[打脸]19[打脸]19[打脸]19P个图上来吧,1
死局已定，没几个月或者几年不会涨,0
手续费，我的16块多,0
毛用没有,0
放心，问题不大,0
只要报业绩好，就得大跌，这就是大a逻辑,0
厉害??,0
一字涨停不好,0
快进,0
我也认同，东数西算基础设施建设怎么能不用电缆,0
锁了，谁便拉,0
那这炒作是发应到股票中的。我查一下是新基建,0
没有可比性,0
大哥 你能不能不了解 就别瞎说啊 常山北明10多万散户  散户集中营,0
今天要疯狂出货了,0
拿不住，股数太多，准备开拋,0
周五几十万封不住今天三万一字？别搞笑了，我今天一定有水下买入的机会,0
[棒]27[棒]27[棒]27,0
只要再往下打，就低吸，庄想洗，我就吸[可爱]2,1
啪啪响,0
一直看  不敢动,0
好像是这样,0
因为要看我倒立洗头[笑哭],1
哈哈哈哈哈哈哈,0
买买买?????????????????????????????????,0
是的,0
字太多了兄弟<br /><br />没人看,1
今天出息了  反超雅本了[可爱]2,0
龙回头主力就不拉，你不要害人了,0
照你这样说散户就不该赚钱 散户就不该炒股,0
80岁的老人，曾经辉煌过,0
已经满仓坐等,0
你想不想闷杀庄家？装什么？来玩的？搞慈善的？装什么啊？！,1
差不多，9.6,0
咋啦,0
阿弥陀佛,0
闷杀，主力都跑了,0
股价便宜，好进,0
4.42/4.43,0
大a喜欢听故事,0
13块再卖,0
资本无序扩张，必须遏制,0
天天就听见你们满天飞的说跌停这下打脸了吧,1
50可入,0
你可真招人没烦，这么不看好为什么不滚远点呢，想证明什么呢？,1
妖股就是情绪，天时地利人和慢慢走出来，谈什么业绩等等,1
你哥没骗你，只是你哥没说是恒瑞。,0
有人炒作今天怎么熄火了,1
这我就放心了,0
好像很懂。,0
哈哈哈，果然是格局少了,0
博腾股份(300363)当前市盈率为95.09，在所属医疗服务行业排名9/44。,0
7点不开盘你就来消息，你有多心虚[凋谢]23,1
开一分钱也是高吗？,0
这个关键时候贵贱不卖，小跌大涨，还是划算。,0
白说,0
但凡是有盘花生米也不至于醉的这样！,0
唉,0
老后悔了，50.87没卖,0
预期是多少你说下,0
借你吉言发个小财,0
看看你评论的股，打脸不疼吗,1
要大跌了兄弟,0
你把它做疯子看就是,0
你不知道止损，亏死你！,1
签风险同意书,0
一字板来了.出来走两步,0
[捂脸]18那个李老师,0
庄股,0
事实又要打你脸了,1
你家有几个矿也嚯嚯没了,0
今天要涨停，还有7个板！主力要加油，散户也要加油！他值！,0
用什么看好啊？大哥,0
数据中心好几个大号一字，不至于吧,0
破5敢不敢进,0
什么东西？还想西数东算,0
今天不会涨，回撤不深就不错了。,0
既然要解禁，谁给你拉升？,0
大神带我飞,0
又一个托,1
梦是反的,0
新韭菜,0
亏了20%,0
涨停了,0
这位大概是手机拿反的红绿色盲，大家别理他,1
你是主力的儿子吗？,1
笑的有点早[龇牙]8,0
想进多少都给您进,0
十四年第一次,0
赶紧走吧，业绩一出直接ST去了,0
以我为原型嘛[吐血]11,0
这周能让我解套吗[流泪]7,0
买在了山顶[吐血]11,0
最后在跌一半。把那些有钱人都爆仓了,0
咱不讨论你说的对不对 就单单这个首当其冲就很不对,1
少了，3700,1
正解,0
注意避险，21年四季度报，立讯精密为前十大基金增持股，但这是四季度初的操作，到21年底已经涨了一个季度，近两个月高位震荡，很可能是主力在出货了，而且近期频繁破位支撑线，有走出下降通道的趋势，前两天的利好消息可能是在配合主力诱多散户接盘的，综合，短期风险大于机会。不在乎短期被套的长线选手可以忽略,0
都过去式啦,0
一二十亿,0
准备干地板上,0
支持这就是明显资金操控按个给监管部门打电话,0
呵呵，十几个涨停的票多了，没见过？,0
接不回来了,0
恐怕没机会,0
出公告了，好像五月底上市[色]4[色]4,0
都是拖,0
大哥 是你吗,0
我清了一半仓位，那也是为了避免更大的风险，再等机会加仓，不过现在在风口上不会回调太多。,0
那么张扬不核你核谁啊。,0
投资券商上市24号过会,0
拿了两年多也没有见过大涨什么样，9.5进去的，目前还在这晃悠呢[龇牙]8,0
发现有些人就是来搞笑的，周五说的明明白白，这地方要有个板，但我不知道啥时能板。<br />既然你想买入就上板，那就去追热点，现在预制菜又不在风口，但追热点自然就要承担追热点的风险,0
赚钱才是硬道理,0
开盘价都收不回！如此尿性！唯德迈仕耳！,0
在没有官方消息之前，任何的小道消息，都是谣言,0
九安马上下来了,0
就涨停那天龙二，还咂板了[笑哭],0
成交了吧,0
莫难过，命里没有莫强求,0
遇上你种黑心无良的老板就别想有回本之日了。,1
！！！！！,0
先追明牌股，风头过了再跟辅助股,0
洗走浮筹 才能走得更好,0
年底出剁肉就好了，扛到现在，,0
我也锁仓中。今天还加仓了,0
秀啊，大兄弟，给你刷波666。万万没想到评论区还有如你这般的此等人才！[棒]27,0
用回购吸引眼球的,1
明显是要起飞了,0
守住,0
确实恶心，最近都是板块排名倒数第一第二,0
房住不炒，地产股不可能出妖怪。,0
天天到处乱叫，得有多闲,1
一会就打脸啦,1
还有机会吗？7.8成本[捂脸]18,0
石油大涨，PVC大涨,0
希望别打脸,1
感觉主力在震荡建仓,0
周五大量散户跑步入场。。。,0
上200国内就应该是80一升了……[捂脸]18[捂脸]18[捂脸]18,0
上个交易日,0
我也想问,0
不知道说什么了！！！,0
逼逼的人太多了，你恐怕要排队！,1
跌到你怀疑人生，呵呵拭目以待<br />,0
见你妹,1
还有个冬残奥运会,0
买的不多，试试,0
会是怎么样,0
这么贪心，我都挂13.3卖出,0
太好了哈哈哈哈笑死了，死叉筹码分布今天基本五个点以上，满仓那只能恭喜,0
就那点点又不补仓，明年都回不了本,1
明天,0
为啥会不看好呢,0
耐心胜于一切[棒]27[棒]27[棒]27,0
写小说呢？,1
不是质量不行，是基本不对症啊,0
今天有望20个点,0
本人正式宣布，你是托,0
死托，出来走几步,1
真大哥！,0
没预告，可能业绩有雷,0
别炒股了回家炒红薯吧,0
"嗨，呵呵呵呵[c龇牙]"" src=""//i.thsi.cn/sns/circle/wapcircle/img2/discuss/emoji/n2[c龇牙]"" src=""//i.thsi.cn/sns/circle/wapcircle/img2/discuss/emoji/n2[c龇牙]"" src=""//i.thsi.cn/sns/circle/wapcircle/img2/discuss/emoji/n2",0
那就躺平！,0
对，欲擒故纵,0
我18。不急，网友说2个月，我等了70多个月了,0
撤还是留呢,0
不知何年何月能解套，63本确实亏大,0
23号,0
说反了吧,0
无聊??无语！今天不会涨，放心,1
感觉主力在收恐慌筹码,0
是舍不得失去盈利吧[龇牙]8,0
只要能赚钱，管他是不是内幕,0
这就是韭菜 涨买跌卖,1
开盘就跌,0
牛哥看多，不是好事，之前唱空，托儿一枚,0
今天,0
掐脚趾一算，你脸肿。,0
[打脸]19,0
我的天，还真有卖的，不考虑概念，看走势这也是底部，有啥好怕的呢,0
我靠，你那个货吗？,1
至少四个点跌,0
那就好了 可以加仓了,0
看你这搞笑的嘴脸[捂脸]18,1
买,0
只要在涨就好,0
看来是亏疯了，你见过这股票有出息过吗？本性难改,0
梦想一定要有  万一实现了呢[龇牙]8,0
明天很有可能涨停,0
这么多年就没有一飞冲天过，只有跌跌不休[发怒]14,0
一字板？,0
你所谓的疯狂出货，出的真多,0
哈哈哈哈哈哈孝死人了 继续你的极品发言吧7头,1
自己想吧，告诉你别人怎么赚钱,0
我也是啊兄弟<br />,0
小日本今天不开盘？,0
你想融都融不到，融券割韭菜的是机构，大基金都走了更加肆无忌惮了,0
九十多,0
我开盘就杀进，全力看好,0
建议你在多看看书你现在的心理承受能力不适合玩,0
横幅更有效,0
[吃瓜]15[吃瓜]15[吃瓜]15,0
跌幅,0
松了一口气,0
能弥补还为时不晚，经济下行钱难挣，早几年前挣钱容易多了。现在举步维坚。,0
龙津医药要涨至少5个点,0
一毛钱都没有,0
看你评论那么多那次不是打脸？,1
我就不跑！星期五打板进的我就不然,0
肩负国家战略物资重担,0
两个板起步,0
14以上[流泪]7,0
我没你脑子那么好使,1
还涨停？要回调整理了！,0
不是房地产吗<br />,0
是啊，他们成本很低，4.53的成本。,0
散户吃了啊,0
现在就是供需平衡转折点，还开多,0
猜猜今天多少收盘,0
还要往下探的趋势……,0
就是一坨??,0
我觉得你炒股没亏，不然编不出这样的段子，张导冯导要是能看到，你就发了[捂脸]18,0
主要是你得先能买到[委屈]6,0
后续100年吗？,0
估计早餐吃撑了,0
亏损的钱政府应补贴给公司,0
估计这两天要回调一下再拉升,0
怎么想得！估什套了太多！,0
老乡别跑,0
太好了，又绿了，哈哈,1
不要纠结开盘，主力资金有备而来,0
真的[送花]22,0
中国电信(601728.SH)2022年2月21日换手率是1.11%。,0
吵架巴,1
好酸哦??,0
说出来也不用脑子想想,1
不如想几个上涨的理由吧，我也套着呢,0
厉害阿,0
有多少人是唱着看完的<br />,0
超级打脸,1
你自己不看看，人家都快跑完了，你还在这里意淫,1
又会打断一次[可爱]2[可爱]2[可爱]2,0
喊了[捂脸]18,0
在这个股吃过亏，不敢轻易进啊,0
铁顶上十块，而且突破前高，立贴为证,0
该调整了,0
靠，今天最高点刚好30元，一分不多一分不少。邪了,0
我周四卖了，周五没来得及接,0
所汪举家入所，一蹶不振,0
熵就是你得相信任何东西都在慢慢变坏，就是如果没有东西低消这种变坏，他会一直变坏，那么非自然现象就是改变它！,0
早就可以了,0
以后要发就发涨还是跌，扯这些没有,0
早着呢，这10个涨停,0
散户都跑，10.5左右接回，主力也只能给你打工！,0
这家伙当时君正一样,0
属于算是散户概念,0
同病相怜，一个点都不差,0
两年了你还在？,0
九安能涨到一千,0
梦天家居60321617 2亿利润，47亿市值，怎么看也不合理啊！,0
跟巨星。今天巨星爷爷不好,0
那你赚到了,0
明天一字板 放量板也是要成妖,0
193能回本，200能收益,0
？你继续叫？打脸吗？,1
现在不?，难道封死了再排队？,0
我要买下整个tcl，把它改成养猪场,1
不要硬抗，一次运气不好真的很痛,0
如果董秘这么说那就厉害了,0
买在了山顶[吐血]11,0
你这样说我放心多了，你说涨停我才害怕，你这种韭菜每天在那里被打脸,1
[流泪]7[骂]16[发呆]10,0
看到8960停顿了一下就立马平掉了5分钟不到50多个点，不亏是大佬,0
港股咋又跌了呀，今天又要吃面了,0
本人说了涨与跌都不会出[龇牙]8[龇牙]8,0
今天要是涨停你们要感谢我，我割肉了[捂脸]18,0
围观,1
不是娶媳妇吗??,0
今天基本上低开，放心进,0
骗人的吧,0
金种子就看到多少？,0
我看见你路上有人在跑，只挂了个屁帘，只不过挂在脸上,1
个人目标价十以上[可爱]2[可爱]2,0
不会无缘无故跳水的，低多安全多了,0
在你脑子里只要不是蹭蹭的涨只要回落你就说出货的，你真以为主力跟你样，做盘就为了盈利那一块钱利润，主力游资都是借钱做盘的，就这点利润还不够费用跟利息。,1
咋不说200呢,0
就算深南退也要先ST在带星,0
我涨停那天跑的,0
最毒妇人心,1
股神，牛批牛批,0
亏得不多，这里亏几百万上千万的大有人在,1
早呀 紧跟老师脚步,0
看着难受[发呆]10,0
仅代表东北为您提供黑土,0
不要跑老乡,0
我20个点我叫了吗,1
都这么多年了，还农业,0
[送花]22,0
很多券商自己持有股份不断唱多，不负责任的写研报推送自己的票，还有很多干脆靠出研报赚钱，很多都是不负责任的,0
不是已经绿了么,0
你看你这个比样，还拉升，亏死你个韭菜比,1
记住看病找我,1
这波看到30,0
TCL第二个恒大！,0
不要看那些东西，管住自己手，这是洗盘,0
这个主力比较娘,1
这个里面我就没看到过哪个有利消息出来就涨的，这些都是水军出来诱惑人的,0
胡说八道,0
喊大声点,0
所以说会不会有一个神奇两点半,0
33不减，23财务股东也是不会减的。不要指望压盘,0
悔青了,0
你赶紧满仓干多,0
你牛,0
再看看,0
老兄7块的位置指标很好啊，不知道你为什么要卖？难道当时追更牛的去了，最后估计被套的够呛,0
